file,ground truth,name,score,name,score,name,score
n07739125/n07739125_10279.JPEG,apple,apple,99.9998688697815,fig,8.318155551023665e-05,banana,3.457989237176662e-05
n07739125/n07739125_10354.JPEG,apple,wine,99.80676770210266,banana,0.1349483383819461,lemon,0.04327980277594179
n07739125/n07739125_10515.JPEG,apple,apple,94.47588324546814,bell,5.450000241398811,popsicle,0.02852600591722876
n07739125/n07739125_10892.JPEG,apple,pomegranate,35.00079810619354,apple,29.47746515274048,fig,24.600526690483093
n07739125/n07739125_10982.JPEG,apple,apple,99.96980428695679,bell,0.019268578034825623,lemon,0.009967030200641602
n07739125/n07739125_11174.JPEG,apple,apple,79.6259343624115,pomegranate,20.158274471759796,banana,0.0778873567469418
n07739125/n07739125_11194.JPEG,apple,apple,88.4707510471344,bell,7.323941588401794,pomegranate,1.7448058351874352
n07739125/n07739125_11227.JPEG,apple,fig,91.70361161231995,apple,8.116361498832703,banana,0.09039262076839805
n07739125/n07739125_11845.JPEG,apple,apple,99.92082715034485,pomegranate,0.07555608171969652,strawberry,0.0028466512958402745
n07739125/n07739125_12261.JPEG,apple,apple,49.39289093017578,strawberry,30.287978053092957,pomegranate,9.7298264503479
n07739125/n07739125_12710.JPEG,apple,apple,95.0484573841095,banana,4.741283878684044,pomegranate,0.0896139710675925
n07739125/n07739125_12876.JPEG,apple,apple,99.99994039535522,lemon,5.430045462162525e-05,fig,1.2348929878669423e-06
n07739125/n07739125_1308.JPEG,apple,strawberry,96.18764519691467,pomegranate,3.270724043250084,apple,0.5053919274359941
n07739125/n07739125_1309.JPEG,apple,banana,99.99725818634033,apple,0.0019633509509731084,bagel,0.0005855496510775993
n07739125/n07739125_1397.JPEG,apple,apple,99.99805688858032,pomegranate,0.001929998688865453,fig,1.3493760775418195e-05
n07739125/n07739125_15222.JPEG,apple,pretzel,83.30641984939575,apple,5.365782603621483,strawberry,3.865687921643257
n07739125/n07739125_1668.JPEG,apple,apple,79.21963334083557,pomegranate,17.363296449184418,banana,3.03562730550766
n07739125/n07739125_1691.JPEG,apple,apple,99.9123752117157,popsicle,0.07168303127400577,bell,0.009905281331157312
n07739125/n07739125_1766.JPEG,apple,apple,89.89317417144775,banana,5.360282212495804,lemon,3.846561163663864
n07739125/n07739125_2134.JPEG,apple,lemon,99.91648197174072,apple,0.07343794568441808,banana,0.008121354039758444
n07739125/n07739125_2644.JPEG,apple,apple,99.99996423721313,bagel,2.207394231845683e-05,banana,4.469240266757879e-06
n07739125/n07739125_3304.JPEG,apple,apple,99.99939203262329,pomegranate,0.0003920630206266651,strawberry,7.156842229960603e-05
n07739125/n07739125_3330.JPEG,apple,apple,99.99995231628418,pomegranate,2.6857870238927717e-05,lemon,2.010065998092614e-05
n07739125/n07739125_3566.JPEG,apple,pomegranate,70.26700377464294,apple,28.810936212539673,lemon,0.693014869466424
n07739125/n07739125_376.JPEG,apple,apple,100.0,fig,2.1052444232338985e-07,banana,1.3298063761268963e-07
n07739125/n07739125_3832.JPEG,apple,apple,26.478388905525208,banana,16.028082370758057,lemon,14.7833913564682
n07739125/n07739125_4003.JPEG,apple,fig,96.031653881073,popsicle,2.8662195429205894,cucumber,0.44347220100462437
n07739125/n07739125_4074.JPEG,apple,fig,88.65159749984741,apple,6.806348264217377,lemon,4.375113919377327
n07739125/n07739125_4148.JPEG,apple,apple,78.51647734642029,bell,21.28722220659256,pomegranate,0.12276876950636506
n07739125/n07739125_4869.JPEG,apple,apple,89.96657729148865,pomegranate,9.893043339252472,lemon,0.08405771222896874
n07739125/n07739125_492.JPEG,apple,lemon,98.65641593933105,banana,0.6099558901041746,apple,0.3568618558347225
n07739125/n07739125_5007.JPEG,apple,apple,74.17717576026917,pomegranate,25.67061483860016,banana,0.11268365196883678
n07739125/n07739125_5142.JPEG,apple,apple,99.9974012374878,pomegranate,0.0025536943212500773,strawberry,1.9255128336226335e-05
n07739125/n07739125_56.JPEG,apple,pomegranate,79.34883236885071,apple,19.870740175247192,fig,0.406992482021451
n07739125/n07739125_5880.JPEG,apple,pomegranate,99.80441331863403,apple,0.16756417462602258,bell,0.012808528845198452
n07739125/n07739125_5971.JPEG,apple,apple,100.0,fig,4.1587058796643817e-08,lemon,3.47338199868652e-09
n07739125/n07739125_6050.JPEG,apple,apple,99.99997615814209,pomegranate,8.400294859711721e-06,lemon,5.789929602428856e-06
n07739125/n07739125_6196.JPEG,apple,apple,99.95349645614624,banana,0.04343263863120228,lemon,0.002807442251651082
n07739125/n07739125_6405.JPEG,apple,pomegranate,99.9987244606018,apple,0.0012718442121695261,mushroom,5.870328667612057e-07
n07739125/n07739125_6568.JPEG,apple,apple,99.99334812164307,fig,0.003918806032743305,pomegranate,0.0011089907275163569
n07739125/n07739125_694.JPEG,apple,apple,99.99998807907104,pomegranate,1.0919021065092238e-05,strawberry,2.3987919206547303e-06
n07739125/n07739125_700.JPEG,apple,apple,99.97771382331848,pomegranate,0.016636504733469337,lemon,0.0038905913243070245
n07739125/n07739125_7607.JPEG,apple,banana,99.9717652797699,lemon,0.020652709645219147,apple,0.006302416295511648
n07739125/n07739125_7653.JPEG,apple,apple,100.0,bell,3.969177342355579e-06,pomegranate,1.934784066293105e-06
n07739125/n07739125_7758.JPEG,apple,lemon,67.7780270576477,banana,14.436300098896027,apple,11.400940269231796
n07739125/n07739125_7817.JPEG,apple,apple,99.87664222717285,banana,0.04928566049784422,lemon,0.028507719980552793
n07739125/n07739125_7860.JPEG,apple,pomegranate,99.9933123588562,apple,0.0057623856264399365,fig,0.0005693565526598832
n07739125/n07739125_8221.JPEG,apple,banana,71.41001224517822,apple,15.639787912368774,lemon,11.007307469844818
n07739125/n07739125_8246.JPEG,apple,pomegranate,91.54431819915771,apple,8.453302085399628,lemon,0.000844250462250784
n07739125/n07739125_8446.JPEG,apple,banana,98.95957112312317,apple,0.7968690246343613,lemon,0.212349696084857
n07739125/n07739125_8612.JPEG,apple,apple,52.300089597702026,pomegranate,41.89053475856781,banana,3.440747782588005
n07739125/n07739125_9349.JPEG,apple,apple,99.14562106132507,fig,0.7480057887732983,pomegranate,0.09766875300556421
n07739125/n07739125_9498.JPEG,apple,apple,72.29925990104675,popsicle,21.49394303560257,pomegranate,5.110980197787285
n07739125/n07739125_9724.JPEG,apple,apple,89.82251286506653,banana,9.332699328660965,pomegranate,0.39900769479572773
n07742313/n07742313_1018.JPEG,apple,apple,99.71427321434021,fig,0.22303953301161528,cucumber,0.024559165467508137
n07742313/n07742313_10344.JPEG,apple,apple,99.98902082443237,fig,0.010926392860710621,cucumber,1.739909549769436e-05
n07742313/n07742313_10657.JPEG,apple,apple,99.99879598617554,fig,0.0006727851541654672,strawberry,0.0003239252691855654
n07742313/n07742313_10769.JPEG,apple,apple,99.99996423721313,bell,1.6018067583445372e-05,pomegranate,1.5301785083465802e-05
n07742313/n07742313_10862.JPEG,apple,apple,99.9947190284729,pomegranate,0.0018138995073968545,fig,0.0014717703379574232
n07742313/n07742313_10871.JPEG,apple,apple,100.0,strawberry,6.312547706777139e-08,lemon,3.243328383639721e-08
n07742313/n07742313_11164.JPEG,apple,apple,99.10189509391785,popsicle,0.861028116196394,banana,0.014297016605269164
n07742313/n07742313_11307.JPEG,apple,apple,99.76776242256165,lemon,0.11331401765346527,bell,0.09001372382044792
n07742313/n07742313_11444.JPEG,apple,apple,99.99945163726807,fig,0.00032147431738849264,lemon,0.0001685284701125056
n07742313/n07742313_11514.JPEG,apple,apple,88.6117160320282,cucumber,9.831221401691437,banana,1.0111468844115734
n07742313/n07742313_11569.JPEG,apple,apple,94.29442882537842,bagel,4.235284775495529,fig,1.1961113661527634
n07742313/n07742313_12367.JPEG,apple,apple,99.99998807907104,bell,6.698883936451239e-06,pomegranate,1.1298718405328145e-06
n07742313/n07742313_13097.JPEG,apple,apple,99.98162388801575,bell,0.013568921713158488,fig,0.004590742537402548
n07742313/n07742313_1364.JPEG,apple,fig,83.93423557281494,cucumber,8.997643738985062,artichoke,2.4854807183146477
n07742313/n07742313_1416.JPEG,apple,apple,99.98123049736023,fig,0.006247541750781238,pomegranate,0.004638361860997975
n07742313/n07742313_14257.JPEG,apple,apple,99.99953508377075,lemon,0.0004212301519146422,bagel,1.5823759724753472e-05
n07742313/n07742313_14504.JPEG,apple,apple,99.95201826095581,fig,0.04797901783604175,lemon,3.896086298027512e-06
n07742313/n07742313_15003.JPEG,apple,apple,99.99998807907104,fig,7.121151668343373e-06,lemon,3.1523470056527003e-06
n07742313/n07742313_16447.JPEG,apple,apple,98.54603409767151,lemon,0.6947488524019718,banana,0.6704529747366905
n07742313/n07742313_165.JPEG,apple,apple,99.98964071273804,banana,0.00860391664900817,fig,0.0008971388524514623
n07742313/n07742313_16929.JPEG,apple,apple,99.99852180480957,lemon,0.0007201244898169534,strawberry,0.0003198093963874271
n07742313/n07742313_1975.JPEG,apple,apple,99.99985694885254,bell,0.00012808031897293404,fig,1.1846175596019748e-05
n07742313/n07742313_20004.JPEG,apple,apple,99.99997615814209,pomegranate,7.14260295353597e-06,fig,6.486355630386242e-06
n07742313/n07742313_20274.JPEG,apple,lemon,86.89721822738647,apple,12.769708037376404,cucumber,0.2076013945043087
n07742313/n07742313_20445.JPEG,apple,apple,99.99996423721313,fig,2.0239080811279564e-05,lemon,7.5466822124781174e-06
n07742313/n07742313_20706.JPEG,apple,apple,99.64787364006042,fig,0.28916827868670225,pomegranate,0.038473791209980845
n07742313/n07742313_20729.JPEG,apple,apple,100.0,lemon,1.3342551508088718e-07,strawberry,3.73807845788221e-08
n07742313/n07742313_20767.JPEG,apple,apple,100.0,fig,4.219722661569225e-10,bell,2.9257050341430224e-10
n07742313/n07742313_22.JPEG,apple,apple,100.0,bell,3.165604237076458e-09,fig,2.372153515284303e-09
n07742313/n07742313_2732.JPEG,apple,apple,99.90284442901611,cucumber,0.04505157412495464,fig,0.027633053832687438
n07742313/n07742313_2871.JPEG,apple,apple,100.0,bell,3.7565723101651294e-10,banana,1.7325238466092685e-10
n07742313/n07742313_3643.JPEG,apple,apple,100.0,fig,3.88180598775989e-09,pomegranate,2.7636547564324765e-09
n07742313/n07742313_3788.JPEG,apple,apple,99.99996423721313,wine,2.253912754213161e-05,mushroom,1.141553269690121e-05
n07742313/n07742313_4334.JPEG,apple,apple,98.64165782928467,pomegranate,1.1245962232351303,bell,0.2303187269717455
n07742313/n07742313_4394.JPEG,apple,apple,99.95625615119934,lemon,0.04086107655894011,pomegranate,0.0021019872292526998
n07742313/n07742313_4410.JPEG,apple,apple,99.99052286148071,banana,0.0074989337008446455,cucumber,0.001056926885212306
n07742313/n07742313_4464.JPEG,apple,bagel,50.39767026901245,wine,25.083237886428833,apple,6.216362118721008
n07742313/n07742313_4514.JPEG,apple,cucumber,98.68086576461792,bell,0.8873277343809605,guacamole,0.14787871623411775
n07742313/n07742313_4683.JPEG,apple,popsicle,95.9557592868805,water,3.6337584257125854,banana,0.14713439159095287
n07742313/n07742313_4829.JPEG,apple,apple,99.9991774559021,lemon,0.0007970405022206251,banana,1.6371996025554836e-05
n07742313/n07742313_542.JPEG,apple,apple,100.0,cucumber,3.2622981649410576e-06,fig,3.260537440041844e-06
n07742313/n07742313_5528.JPEG,apple,apple,100.0,banana,1.6901867275556648e-10,cucumber,5.521132054146782e-11
n07742313/n07742313_5793.JPEG,apple,apple,100.0,fig,2.2304297075947943e-06,lemon,3.0174764908963425e-07
n07742313/n07742313_5970.JPEG,apple,apple,99.97386336326599,lemon,0.026122736744582653,fig,4.888031668315307e-06
n07742313/n07742313_6478.JPEG,apple,apple,71.36114835739136,fig,28.604477643966675,pomegranate,0.026610467466525733
n07742313/n07742313_648.JPEG,apple,apple,100.0,fig,7.414458491616926e-08,lemon,1.598377402656226e-08
n07742313/n07742313_688.JPEG,apple,apple,99.98049139976501,bell,0.0065615960920695215,lemon,0.005930226325290278
n07742313/n07742313_7054.JPEG,apple,apple,99.99998807907104,cucumber,1.6555942750073882e-05,fig,3.160679540314959e-06
n07742313/n07742313_7595.JPEG,apple,cucumber,42.78717041015625,fig,35.70817708969116,apple,12.11610734462738
n07742313/n07742313_8044.JPEG,apple,apple,100.0,bell,5.27535313210592e-06,popsicle,2.795468212468677e-06
n07742313/n07742313_865.JPEG,apple,apple,99.99220371246338,bell,0.0034739798138616607,cucumber,0.0021702198864659294
n07742313/n07742313_8933.JPEG,apple,apple,99.40710663795471,lemon,0.5754714831709862,banana,0.011862847168231383
n07742313/n07742313_8994.JPEG,apple,apple,99.94741082191467,fig,0.04954561009071767,lemon,0.0017143527657026425
n07742313/n07742313_9073.JPEG,apple,apple,99.99998807907104,strawberry,8.099622306190213e-06,fig,4.66073259985933e-06
n07742313/n07742313_9096.JPEG,apple,apple,99.9964952468872,banana,0.0018023973098024726,lemon,0.0009538013728160877
n07742313/n07742313_9156.JPEG,apple,apple,99.27864670753479,cucumber,0.6188441999256611,bell,0.05555470706894994
n07742313/n07742313_9643.JPEG,apple,apple,100.0,fig,7.673485111214795e-10,bagel,2.638726693746096e-10
n07742313/n07742313_9965.JPEG,apple,apple,99.99055862426758,fig,0.0050780814490281045,lemon,0.0023502574549638666
ILSVRC2014_train_0000/ILSVRC2014_train_00003004.JPEG,artichoke,artichoke,99.99998807907104,mushroom,6.613304748270821e-06,pineapple,1.292019025100899e-06
ILSVRC2014_train_0000/ILSVRC2014_train_00004662.JPEG,artichoke,artichoke,36.965781450271606,guacamole,24.392560124397278,burrito,17.533698678016663
ILSVRC2014_train_0000/ILSVRC2014_train_00004676.JPEG,artichoke,artichoke,99.9997615814209,lemon,0.00021229648154985625,strawberry,1.1910677955029314e-05
ILSVRC2014_train_0000/ILSVRC2014_train_00007875.JPEG,artichoke,artichoke,99.98202919960022,lemon,0.014890685270074755,guacamole,0.0012607388271135278
ILSVRC2014_train_0001/ILSVRC2014_train_00010540.JPEG,artichoke,artichoke,96.20856046676636,bagel,1.0393482632935047,milk,0.9668504819273949
ILSVRC2014_train_0001/ILSVRC2014_train_00014281.JPEG,artichoke,artichoke,100.0,mushroom,2.931064557731844e-08,guacamole,1.5199347336292135e-08
ILSVRC2014_train_0001/ILSVRC2014_train_00015816.JPEG,artichoke,artichoke,83.24030041694641,burrito,6.588052958250046,mushroom,4.687198996543884
ILSVRC2014_train_0001/ILSVRC2014_train_00019083.JPEG,artichoke,artichoke,99.9988317489624,pineapple,0.0009958344890037552,banana,9.549154356136569e-05
ILSVRC2014_train_0001/ILSVRC2014_train_00019148.JPEG,artichoke,artichoke,99.9883770942688,pineapple,0.01037699548760429,mushroom,0.0011862938663398381
ILSVRC2014_train_0002/ILSVRC2014_train_00020564.JPEG,artichoke,mushroom,99.80145692825317,pineapple,0.14241981552913785,artichoke,0.019408071239013225
ILSVRC2014_train_0002/ILSVRC2014_train_00021846.JPEG,artichoke,guacamole,94.3682074546814,artichoke,5.2209340035915375,bell,0.15117627335712314
ILSVRC2014_train_0002/ILSVRC2014_train_00023461.JPEG,artichoke,artichoke,100.0,pineapple,1.218301718189374e-10,cucumber,1.075040325314823e-11
ILSVRC2014_train_0002/ILSVRC2014_train_00026079.JPEG,artichoke,artichoke,99.98457431793213,lemon,0.011035168427042663,pomegranate,0.0016046684322645888
ILSVRC2014_train_0002/ILSVRC2014_train_00028644.JPEG,artichoke,artichoke,99.98606443405151,mushroom,0.004543942850432359,apple,0.004356817589723505
ILSVRC2014_train_0002/ILSVRC2014_train_00028837.JPEG,artichoke,artichoke,99.95195865631104,lemon,0.04658908292185515,banana,0.0004305560651118867
ILSVRC2014_train_0003/ILSVRC2014_train_00032281.JPEG,artichoke,artichoke,99.98761415481567,fig,0.005888869782211259,pineapple,0.0032259824365610257
ILSVRC2014_train_0003/ILSVRC2014_train_00032613.JPEG,artichoke,artichoke,100.0,cucumber,1.3967491985060476e-11,pineapple,5.611337810422848e-12
ILSVRC2014_train_0003/ILSVRC2014_train_00038972.JPEG,artichoke,cucumber,49.51882064342499,bell,34.12434756755829,lemon,14.626264572143555
ILSVRC2014_train_0003/ILSVRC2014_train_00039270.JPEG,artichoke,artichoke,99.98868703842163,pineapple,0.009267224959330633,banana,0.0009577172932040412
ILSVRC2014_train_0003/ILSVRC2014_train_00039788.JPEG,artichoke,artichoke,98.31618070602417,lemon,1.339129637926817,banana,0.21376791410148144
ILSVRC2014_train_0004/ILSVRC2014_train_00042525.JPEG,artichoke,pineapple,90.94053506851196,bell,6.652504205703735,strawberry,2.2393450140953064
ILSVRC2014_train_0004/ILSVRC2014_train_00043127.JPEG,artichoke,artichoke,99.88744854927063,guacamole,0.04856493033003062,cucumber,0.03550217370502651
ILSVRC2014_train_0004/ILSVRC2014_train_00044021.JPEG,artichoke,mushroom,49.04381334781647,artichoke,35.677751898765564,water,7.664112001657486
ILSVRC2014_train_0004/ILSVRC2014_train_00046759.JPEG,artichoke,artichoke,100.0,pineapple,1.694842703681143e-09,banana,1.136325191927745e-10
ILSVRC2014_train_0004/ILSVRC2014_train_00048990.JPEG,artichoke,artichoke,49.221426248550415,pomegranate,23.685435950756073,lemon,22.793391346931458
ILSVRC2014_train_0005/ILSVRC2014_train_00051186.JPEG,artichoke,artichoke,96.39196395874023,pineapple,2.295362204313278,strawberry,0.5009555723518133
ILSVRC2014_train_0005/ILSVRC2014_train_00053833.JPEG,artichoke,artichoke,99.97580647468567,lemon,0.0115446477138903,wine,0.002690850305953063
n07718747/n07718747_1054.JPEG,artichoke,artichoke,99.93915557861328,pineapple,0.04701985162682831,cucumber,0.0046546716475859284
n07718747/n07718747_10686.JPEG,artichoke,artichoke,100.0,pineapple,4.808702942131829e-12,banana,2.2461807736603827e-12
n07718747/n07718747_1072.JPEG,artichoke,artichoke,99.90541338920593,cucumber,0.09130651596933603,pineapple,0.0032174702937481925
n07718747/n07718747_10793.JPEG,artichoke,artichoke,99.21420812606812,pineapple,0.7639747112989426,fig,0.020085330470465124
n07718747/n07718747_1114.JPEG,artichoke,artichoke,99.99769926071167,mushroom,0.0009987315934267826,lemon,0.0006170889719214756
n07718747/n07718747_11206.JPEG,artichoke,artichoke,99.99998807907104,cucumber,1.0582715503915097e-05,guacamole,1.77820169700027e-07
n07718747/n07718747_1171.JPEG,artichoke,artichoke,99.98326301574707,apple,0.010640684922691435,lemon,0.002289969961566385
n07718747/n07718747_11780.JPEG,artichoke,artichoke,100.0,fig,1.0846273185149968e-08,pineapple,1.1581501382917914e-09
n07718747/n07718747_12011.JPEG,artichoke,artichoke,100.0,fig,3.2349384282426286e-08,pineapple,2.907583618316778e-08
n07718747/n07718747_12587.JPEG,artichoke,artichoke,99.99516010284424,pineapple,0.004840746260015294,mushroom,9.342035589554598e-07
n07718747/n07718747_1266.JPEG,artichoke,artichoke,100.0,cucumber,4.0460224060012706e-08,wine,7.859266709653312e-09
n07718747/n07718747_12706.JPEG,artichoke,pineapple,67.30724573135376,artichoke,32.66626000404358,banana,0.007709493365837261
n07718747/n07718747_12734.JPEG,artichoke,artichoke,95.45596241950989,cucumber,3.929847478866577,bell,0.5944871809333563
n07718747/n07718747_1275.JPEG,artichoke,artichoke,99.99984502792358,pineapple,0.0001081905679711781,fig,4.3443554886835045e-05
n07718747/n07718747_12876.JPEG,artichoke,artichoke,100.0,fig,1.2759895408071681e-11,pineapple,5.149753643267016e-12
n07718747/n07718747_13216.JPEG,artichoke,artichoke,100.0,pineapple,3.275427040705381e-07,pomegranate,2.9791022426728375e-08
n07718747/n07718747_13780.JPEG,artichoke,artichoke,99.99343156814575,lemon,0.0037849989894311875,pomegranate,0.0010792266948556062
n07718747/n07718747_13867.JPEG,artichoke,artichoke,100.0,mushroom,4.591707916667964e-09,guacamole,3.7562734173102186e-09
n07718747/n07718747_13978.JPEG,artichoke,artichoke,100.0,fig,3.4893435696403685e-06,pineapple,1.89322637567102e-06
n07718747/n07718747_14551.JPEG,artichoke,artichoke,100.0,mushroom,6.23316454007039e-08,pineapple,7.906673232804806e-09
n07718747/n07718747_14678.JPEG,artichoke,artichoke,100.0,pineapple,1.087417424849987e-12,guacamole,5.379983233440484e-14
n07718747/n07718747_15803.JPEG,artichoke,artichoke,100.0,mushroom,4.75073202998999e-08,pineapple,3.5426331312926607e-08
n07718747/n07718747_16257.JPEG,artichoke,artichoke,100.0,lemon,1.0315222009893432e-07,guacamole,1.1215646467110929e-10
n07718747/n07718747_1647.JPEG,artichoke,artichoke,99.99997615814209,pineapple,8.946229712591958e-06,guacamole,5.80885597400993e-06
n07718747/n07718747_1705.JPEG,artichoke,artichoke,99.99998807907104,bell,2.992465297779745e-06,lemon,2.935710874396591e-06
n07718747/n07718747_17402.JPEG,artichoke,artichoke,100.0,fig,1.2638571300627177e-07,pineapple,3.079805854788731e-09
n07718747/n07718747_17826.JPEG,artichoke,artichoke,100.0,fig,7.320962586154778e-09,pineapple,1.9351058949679256e-09
n07718747/n07718747_17879.JPEG,artichoke,artichoke,99.92020726203918,mushroom,0.07812596741132438,pineapple,0.0009224566383636557
n07718747/n07718747_1789.JPEG,artichoke,artichoke,100.0,banana,1.5955316928772945e-09,pineapple,1.1699283035404573e-09
n07718747/n07718747_18059.JPEG,artichoke,artichoke,99.92167949676514,pineapple,0.07668317412026227,fig,0.0012916188097733539
n07718747/n07718747_18358.JPEG,artichoke,artichoke,99.99891519546509,pineapple,0.001058579255186487,banana,1.2954258465924795e-05
n07718747/n07718747_18361.JPEG,artichoke,fig,44.36555802822113,banana,18.574966490268707,apple,8.45065638422966
n07718747/n07718747_19931.JPEG,artichoke,artichoke,100.0,cucumber,5.775770833826854e-09,fig,4.142348269953189e-09
n07718747/n07718747_20401.JPEG,artichoke,artichoke,99.99994039535522,lemon,3.701818513945909e-05,strawberry,1.3163865730803082e-05
n07718747/n07718747_23303.JPEG,artichoke,artichoke,100.0,pineapple,1.4846905731338888e-13,lemon,9.475536558274184e-15
n07718747/n07718747_2496.JPEG,artichoke,artichoke,99.99997615814209,pineapple,1.8002936030825367e-05,fig,4.459954350277684e-08
n07718747/n07718747_2510.JPEG,artichoke,artichoke,99.99996423721313,fig,3.2254973802992026e-05,pineapple,1.1371466435150523e-06
n07718747/n07718747_2572.JPEG,artichoke,artichoke,92.90667772293091,bell,7.089383900165558,cucumber,0.0015586241715936922
n07718747/n07718747_2695.JPEG,artichoke,artichoke,100.0,pineapple,8.134708878726471e-09,apple,3.15540258852276e-10
n07718747/n07718747_3007.JPEG,artichoke,artichoke,100.0,fig,1.3270844145818472e-08,pineapple,1.3198894234511815e-09
n07718747/n07718747_3104.JPEG,artichoke,artichoke,99.93361830711365,mushroom,0.025703664869070053,pineapple,0.01757452409947291
n07718747/n07718747_3107.JPEG,artichoke,artichoke,99.99761581420898,cucumber,0.0009832619070948567,pineapple,0.0005947455974819604
n07718747/n07718747_3187.JPEG,artichoke,artichoke,100.0,pineapple,9.751881246966576e-09,lemon,2.280072831928326e-09
n07718747/n07718747_3201.JPEG,artichoke,artichoke,99.9998688697815,guacamole,0.00011511701814015396,cucumber,4.335798919896661e-06
n07718747/n07718747_3382.JPEG,artichoke,artichoke,99.99998807907104,lemon,4.9351434938671446e-06,guacamole,4.326089708683867e-06
n07718747/n07718747_342.JPEG,artichoke,artichoke,99.98520612716675,fig,0.006290119199547917,lemon,0.002993791531480383
n07718747/n07718747_3676.JPEG,artichoke,artichoke,100.0,guacamole,1.7062867785355706e-08,lemon,6.831531867979024e-09
n07718747/n07718747_3764.JPEG,artichoke,artichoke,100.0,pineapple,5.208612652296551e-07,guacamole,1.7823511221613797e-11
n07718747/n07718747_3836.JPEG,artichoke,artichoke,99.9985933303833,fig,0.0013934316484665032,pineapple,5.5884616045887014e-06
n07718747/n07718747_4067.JPEG,artichoke,artichoke,100.0,bell,1.2937108273547437e-06,fig,1.5549621590338347e-07
